date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:48:49	58997/58997	---M-Z	200	added ('OK')	text/html	date:Wed,%2019%20Apr%202017%2017:48:49%20GMT	https://www.w3schools.com/jquery/jquery_ref_effects.asp	C:/Meus%20Sites/W3%20Schools%20-%20JQuery/www.w3schools.com/jquery/jquery_ref_effects.html	(from https://www.w3schools.com/jquery/default.asp)
14:48:50	62511/62511	---M-Z	200	added ('OK')	text/html	date:Wed,%2019%20Apr%202017%2017:48:49%20GMT	https://www.w3schools.com/jquery/jquery_ref_html.asp	C:/Meus%20Sites/W3%20Schools%20-%20JQuery/www.w3schools.com/jquery/jquery_ref_html.html	(from https://www.w3schools.com/jquery/default.asp)
14:48:50	60959/60959	---M-Z	200	added ('OK')	text/html	date:Wed,%2019%20Apr%202017%2017:48:50%20GMT	https://www.w3schools.com/jquery/jquery_ref_traversing.asp	C:/Meus%20Sites/W3%20Schools%20-%20JQuery/www.w3schools.com/jquery/jquery_ref_traversing.html	(from https://www.w3schools.com/jquery/default.asp)
14:48:51	59830/59830	---M-Z	200	added ('OK')	text/html	date:Wed,%2019%20Apr%202017%2017:48:51%20GMT	https://www.w3schools.com/jquery/jquery_ref_ajax.asp	C:/Meus%20Sites/W3%20Schools%20-%20JQuery/www.w3schools.com/jquery/jquery_ref_ajax.html	(from https://www.w3schools.com/jquery/default.asp)
14:48:52	58014/58014	---M-Z	200	added ('OK')	text/html	date:Wed,%2019%20Apr%202017%2017:48:51%20GMT	https://www.w3schools.com/jquery/jquery_ref_misc.asp	C:/Meus%20Sites/W3%20Schools%20-%20JQuery/www.w3schools.com/jquery/jquery_ref_misc.html	(from https://www.w3schools.com/jquery/default.asp)
14:48:52	57600/57600	---M-Z	200	added ('OK')	text/html	date:Wed,%2019%20Apr%202017%2017:48:52%20GMT	https://www.w3schools.com/jquery/jquery_ref_prop.asp	C:/Meus%20Sites/W3%20Schools%20-%20JQuery/www.w3schools.com/jquery/jquery_ref_prop.html	(from https://www.w3schools.com/jquery/default.asp)
14:48:53	50328/50328	---M-Z	200	added ('OK')	text/html	date:Wed,%2019%20Apr%202017%2017:48:53%20GMT	https://www.w3schools.com/jquery/tryit.asp?filename=tryjquery_hide	C:/Meus%20Sites/W3%20Schools%20-%20JQuery/www.w3schools.com/jquery/tryitac9f.html	(from https://www.w3schools.com/jquery/default.asp)
14:48:53	3235/3235	---M-Z	200	added ('OK')	image/gif	etag:%2296ad478671ecf1:0-gzip%22	https://www.w3schools.com/images/colorpicker.gif	C:/Meus%20Sites/W3%20Schools%20-%20JQuery/www.w3schools.com/images/colorpicker.gif	(from https://www.w3schools.com/jquery/default.asp)
14:48:54	1860/1860	---M-Z	200	added ('OK')	image/gif	etag:%2221638653cbacf1:0-gzip%22	https://www.w3schools.com/images/w3schoolscom_gray.gif	C:/Meus%20Sites/W3%20Schools%20-%20JQuery/www.w3schools.com/images/w3schoolscom_gray.gif	(from https://www.w3schools.com/jquery/default.asp)
14:48:55	38624/38624	---M-Z	200	added ('OK')	application/x-javascript	etag:%2203decf3d498d21:0-gzip%22	https://www.w3schools.com/lib/w3schools_footer.js	C:/Meus%20Sites/W3%20Schools%20-%20JQuery/www.w3schools.com/lib/w3schools_footer.js	(from https://www.w3schools.com/jquery/default.asp)
